Time,header.stamp.nsecs,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,header.seq,header.stamp.nsecs,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1719785820,801588017,0,0.002130529,-0.003195793,0.234630566,-0.009576758,9.8066,4363.4,1719785818,-2.042177199,-1.932839736,0.136862765,0.013654134,0.002299808,0.725946622,0.687611647
1719785820,804074881,0.002130529,0.001065264,-0.003195793,0.234630566,-0.004788379,9.811388379,4363.6,1719785818,-2.042175299,-1.932839538,0.13686396,0.01365098,0.002297158,0.725947148,0.687611164
1719785820,806575984,0.001065264,0.001065264,-0.002130529,0.239418945,-0.004788379,9.816176758,4363.8,1719785818,-2.042173398,-1.932839339,0.136865154,0.013647827,0.002294508,0.725947674,0.68761068
1719785820,809095327,0.001065264,0,-0.001065264,0.244207324,-0.004788379,9.816176758,4364,1719785818,-2.042171497,-1.932839141,0.136866348,0.013644673,0.002291858,0.7259482,0.687610196
1719785820,811559727,-0.001065264,0.003195793,-0.002130529,0.248995703,-0.004788379,9.816176758,4364.2,1719785818,-2.042171602,-1.932837833,0.136866954,0.013645041,0.002297517,0.725948434,0.687609922
1719785820,814061182,0.001065264,0.001065264,-0.004261058,0.253784082,-0.004788379,9.816176758,4364.4,1719785818,-2.042171706,-1.932836526,0.136867561,0.013645409,0.002303176,0.725948669,0.687609648
1719785820,816572013,0.004261058,0.002130529,-0.002130529,0.248995703,-0.004788379,9.820965137,4364.6,1719785818,-2.042171811,-1.932835218,0.136868167,0.013645776,0.002308835,0.725948903,0.687609375
1719785820,819056828,0.002130529,0.001065264,-0.004261058,0.244207324,0,9.820965137,4364.8,1719785818,-2.042171915,-1.932833911,0.136868774,0.013646144,0.002314494,0.725949138,0.687609101
1719785820,821566667,0.003195793,0,0,0.244207324,0,9.816176758,4365,1719785818,-2.04217202,-1.932832603,0.13686938,0.013646512,0.002320153,0.725949372,0.687608827
1719785820,824081178,0.002130529,0.004261058,0,0.244207324,-0.004788379,9.811388379,4365.2,1719785818,-2.042171244,-1.932832731,0.136869513,0.013649424,0.002317733,0.725946976,0.687611307
1719785820,826550218,0.002130529,0.002130529,-0.002130529,0.248995703,-0.004788379,9.811388379,4365.4,1719785818,-2.042170467,-1.932832858,0.136869646,0.013652336,0.002315313,0.72594458,0.687613787
1719785820,829139671,0.001065264,0.003195793,-0.004261058,0.253784082,-0.004788379,9.8066,4365.6,1719785818,-2.042169691,-1.932832986,0.136869779,0.013655248,0.002312892,0.725942183,0.687616267
1719785820,831661286,0.001065264,0.004261058,-0.003195793,0.248995703,-0.004788379,9.797023242,4365.8,1719785818,-2.042168914,-1.932833113,0.136869912,0.01365816,0.002310472,0.725939787,0.687618747
1719785820,834043480,0.001065264,0.001065264,-0.002130529,0.248995703,-0.004788379,9.797023242,4366,1719785818,-2.042168138,-1.932833241,0.136870045,0.013661072,0.002308052,0.725937391,0.687621227
1719785820,836560359,0.004261058,0.002130529,-0.003195793,0.244207324,-0.004788379,9.797023242,4366.2,1719785818,-2.042169942,-1.93283195,0.136870457,0.013655638,0.00230317,0.725938217,0.687620479
1719785820,839043222,0.002130529,0.002130529,-0.004261058,0.244207324,-0.004788379,9.797023242,4366.4,1719785818,-2.042171747,-1.932830659,0.13687087,0.013650204,0.002298287,0.725939044,0.68761973
1719785820,844090036,0.002130529,0.002130529,-0.002130529,0.244207324,-0.004788379,9.797023242,4366.6,1719785818,-2.042173551,-1.932829368,0.136871282,0.01364477,0.002293405,0.72593987,0.687618982
1719785820,844123827,0,0.004261058,-0.002130529,0.239418945,0,9.8066,4366.8,1719785818,-2.042175356,-1.932828077,0.136871695,0.013639336,0.002288522,0.725940697,0.687618233
1719785820,846548996,0.002130529,0.002130529,-0.001065264,0.239418945,0,9.811388379,4367,1719785818,-2.04217716,-1.932826786,0.136872107,0.013633902,0.00228364,0.725941523,0.687617485
1719785820,849086866,0.001065264,0.001065264,-0.002130529,0.244207324,0,9.816176758,4367.2,1719785818,-2.042176567,-1.932827265,0.13687747,0.013639185,0.00228424,0.725939323,0.687619701
1719785820,851537826,0.003195793,0,-0.003195793,0.244207324,0.004788379,9.816176758,4367.4,1719785818,-2.042175974,-1.932827743,0.136882833,0.013644469,0.002284839,0.725937123,0.687621917
1719785820,854032625,-0.002130529,0.005326322,-0.005326322,0.239418945,0.009576758,9.820965137,4367.6,1719785818,-2.04217538,-1.932828222,0.136888197,0.013649752,0.002285439,0.725934924,0.687624132
1719785820,856557792,0.002130529,0.003195793,-0.003195793,0.234630566,0.004788379,9.820965137,4367.8,1719785818,-2.042174787,-1.9328287,0.13689356,0.013655036,0.002286038,0.725932724,0.687626348
1719785820,859049840,0.004261058,0.002130529,-0.001065264,0.229842188,0.004788379,9.816176758,4368,1719785818,-2.042174194,-1.932829179,0.136898923,0.013660319,0.002286638,0.725930524,0.687628564
1719785820,861557279,0,0.001065264,-0.002130529,0.229842188,0,9.811388379,4368.2,1719785818,-2.042175072,-1.93282877,0.136900041,0.013658977,0.002286346,0.725929853,0.6876293
1719785820,864050606,-0.002130529,0.003195793,-0.003195793,0.234630566,0.004788379,9.811388379,4368.4,1719785818,-2.042175951,-1.932828361,0.136901159,0.013657635,0.002286054,0.725929182,0.687630036
1719785820,869109643,0,0.002130529,-0.004261058,0.253784082,0,9.801811621,4368.6,1719785818,-2.042176829,-1.932827953,0.136902278,0.013656293,0.002285763,0.725928511,0.687630772
1719785820,869140971,0,0.001065264,-0.004261058,0.253784082,0,9.801811621,4368.8,1719785818,-2.042177708,-1.932827544,0.136903396,0.013654951,0.002285471,0.72592784,0.687631508
1719785820,871575611,0.001065264,0.002130529,-0.004261058,0.253784082,0,9.797023242,4369,1719785818,-2.042178586,-1.932827135,0.136904514,0.013653609,0.002285179,0.725927169,0.687632244
1719785820,874057739,0.004261058,0.002130529,-0.003195793,0.248995703,0,9.792234863,4369.2,1719785818,-2.042178499,-1.932830721,0.136903876,0.013653646,0.002285174,0.725927738,0.687631643
1719785820,876557498,0.001065264,0.002130529,-0.003195793,0.244207324,0,9.792234863,4369.4,1719785818,-2.042178412,-1.932834307,0.136903237,0.013653682,0.00228517,0.725928306,0.687631042
1719785820,879050345,0,0,-0.003195793,0.244207324,-0.004788379,9.797023242,4369.6,1719785818,-2.042178324,-1.932837894,0.136902599,0.013653719,0.002285165,0.725928875,0.687630441
1719785820,881551320,0.001065264,0.001065264,-0.002130529,0.239418945,-0.004788379,9.8066,4369.8,1719785818,-2.042178237,-1.93284148,0.13690196,0.013653755,0.002285161,0.725929443,0.68762984
1719785820,884056039,0.003195793,0.004261058,-0.004261058,0.239418945,-0.004788379,9.8066,4370,1719785818,-2.04217815,-1.932845066,0.136901322,0.013653792,0.002285156,0.725930012,0.687629239
1719785820,886544855,-0.001065264,0.002130529,-0.004261058,0.239418945,0,9.801811621,4370.2,1719785818,-2.042181146,-1.932843431,0.136896183,0.013654636,0.002284726,0.725933361,0.687625688
1719785820,889077093,0,-0.002130529,-0.003195793,0.244207324,0,9.797023242,4370.4,1719785818,-2.042184143,-1.932841796,0.136891044,0.01365548,0.002284295,0.725936709,0.687622138
1719785820,891536085,-0.001065264,0.002130529,-0.003195793,0.244207324,0,9.797023242,4370.6,1719785818,-2.042187139,-1.932840161,0.136885905,0.013656323,0.002283865,0.725940058,0.687618587
1719785820,894022341,0.003195793,-0.001065264,-0.003195793,0.244207324,-0.004788379,9.797023242,4370.8,1719785818,-2.042190136,-1.932838526,0.136880766,0.013657167,0.002283434,0.725943406,0.687615037
1719785820,896550580,0.002130529,0.001065264,-0.002130529,0.244207324,-0.004788379,9.801811621,4371,1719785818,-2.042193132,-1.932836891,0.136875627,0.013658011,0.002283004,0.725946755,0.687611486
1719785820,899043203,0.002130529,0.002130529,-0.004261058,0.244207324,-0.004788379,9.8066,4371.2,1719785818,-2.042193091,-1.932835987,0.136874859,0.013657986,0.002284727,0.725945905,0.687612378
1719785820,901550386,0.001065264,0.005326322,-0.004261058,0.244207324,-0.004788379,9.811388379,4371.4,1719785818,-2.04219305,-1.932835084,0.13687409,0.013657961,0.002286451,0.725945055,0.687613271
1719785820,904044929,0.001065264,0.002130529,-0.004261058,0.244207324,0,9.816176758,4371.6,1719785818,-2.04219301,-1.93283418,0.136873322,0.013657935,0.002288174,0.725944204,0.687614163
1719785820,906583024,0.003195793,0.001065264,-0.001065264,0.248995703,0.004788379,9.820965137,4371.8,1719785818,-2.042192969,-1.932833277,0.136872553,0.01365791,0.002289898,0.725943354,0.687615056
1719785820,909093791,0.002130529,0.003195793,-0.001065264,0.244207324,0.009576758,9.825753516,4372,1719785818,-2.042192928,-1.932832373,0.136871785,0.013657885,0.002291621,0.725942504,0.687615948
1719785820,911531887,0.002130529,0.002130529,-0.002130529,0.239418945,0.004788379,9.820965137,4372.2,1719785818,-2.042190913,-1.932834082,0.136878777,0.013658731,0.002290786,0.725941867,0.687616606
1719785820,914053054,0.003195793,0.002130529,-0.002130529,0.234630566,0,9.820965137,4372.4,1719785818,-2.042188898,-1.932835791,0.136885768,0.013659577,0.00228995,0.72594123,0.687617264
1719785820,916542605,0.004261058,0.002130529,-0.005326322,0.229842188,-0.004788379,9.820965137,4372.6,1719785818,-2.042186884,-1.9328375,0.13689276,0.013660424,0.002289115,0.725940594,0.687617923
1719785820,919034845,0.005326322,0,-0.006391587,0.225053809,-0.004788379,9.8066,4372.8,1719785818,-2.042184869,-1.932839209,0.136899751,0.01366127,0.002288279,0.725939957,0.687618581
1719785820,921532780,-0.001065264,0.003195793,-0.002130529,0.22026543,-0.004788379,9.801811621,4373,1719785818,-2.042182854,-1.932840918,0.136906743,0.013662116,0.002287444,0.72593932,0.687619239
1719785820,924052987,0,0.003195793,-0.001065264,0.22026543,-0.009576758,9.8066,4373.2,1719785818,-2.042184025,-1.932840489,0.136906646,0.01366514,0.002291403,0.725941641,0.687616716
1719785820,926542378,0,0.003195793,0,0.225053809,-0.014365137,9.8066,4373.4,1719785818,-2.042185195,-1.932840059,0.136906549,0.013668164,0.002295362,0.725943961,0.687614192
1719785820,929192630,0.001065264,0.002130529,-0.002130529,0.229842188,-0.009576758,9.8066,4373.6,1719785818,-2.042186366,-1.93283963,0.136906453,0.013671188,0.00229932,0.725946282,0.687611669
1719785820,931553672,0,0.002130529,-0.004261058,0.239418945,-0.009576758,9.801811621,4373.8,1719785818,-2.042187536,-1.9328392,0.136906356,0.013674212,0.002303279,0.725948602,0.687609145
1719785820,934039224,0.001065264,0.002130529,-0.004261058,0.244207324,-0.009576758,9.801811621,4374,1719785818,-2.042188707,-1.932838771,0.136906259,0.013677236,0.002307238,0.725950923,0.687606622
1719785820,936564902,0.002130529,0,-0.003195793,0.244207324,-0.009576758,9.8066,4374.2,1719785818,-2.0421891,-1.93283992,0.136906068,0.013675921,0.002312743,0.725949117,0.687608536
1719785820,939038742,0.001065264,0,-0.003195793,0.253784082,-0.014365137,9.811388379,4374.4,1719785818,-2.042189494,-1.932841069,0.136905877,0.013674607,0.002318248,0.725947312,0.68761045
1719785820,941549157,-0.001065264,0.001065264,-0.001065264,0.248995703,-0.009576758,9.816176758,4374.6,1719785818,-2.042189887,-1.932842218,0.136905685,0.013673292,0.002323754,0.725945506,0.687612363
1719785820,944026197,0,-0.001065264,-0.002130529,0.244207324,-0.009576758,9.816176758,4374.8,1719785818,-2.042190281,-1.932843367,0.136905494,0.013671978,0.002329259,0.725943701,0.687614277
1719785820,946540836,0,0.001065264,-0.002130529,0.239418945,-0.014365137,9.811388379,4375,1719785818,-2.042190674,-1.932844516,0.136905303,0.013670663,0.002334764,0.725941895,0.687616191
1719785820,949139665,0,0.003195793,-0.002130529,0.239418945,-0.014365137,9.811388379,4375.2,1719785818,-2.042189931,-1.932841681,0.136900891,0.013674863,0.00232413,0.725942027,0.687616003
1719785820,951526658,-0.001065264,0.004261058,-0.003195793,0.239418945,-0.009576758,9.8066,4375.4,1719785818,-2.042189188,-1.932838846,0.136896478,0.013679063,0.002313496,0.72594216,0.687615816
1719785820,954021042,0.003195793,0,-0.001065264,0.248995703,-0.009576758,9.8066,4375.6,1719785819,-2.042188446,-1.932836011,0.136892066,0.013683263,0.002302863,0.725942292,0.687615628
1719785820,956562016,0.001065264,0,0.001065264,0.253784082,-0.004788379,9.811388379,4375.8,1719785819,-2.042187703,-1.932833176,0.136887653,0.013687463,0.002292229,0.725942425,0.687615441
1719785820,959022224,0.001065264,0.001065264,-0.003195793,0.248995703,0,9.811388379,4376,1719785819,-2.04218696,-1.932830341,0.136883241,0.013691663,0.002281595,0.725942557,0.687615253
1719785820,961545279,0.002130529,0.002130529,-0.002130529,0.248995703,0,9.8066,4376.2,1719785819,-2.042185153,-1.932829187,0.136882529,0.013689394,0.002289501,0.72594335,0.687614435
1719785820,964034542,0,0.003195793,-0.003195793,0.253784082,0,9.801811621,4376.4,1719785819,-2.042183346,-1.932828033,0.136881817,0.013687124,0.002297407,0.725944143,0.687613616
1719785820,966551645,-0.001065264,0.001065264,-0.004261058,0.258572461,-0.004788379,9.797023242,4376.6,1719785819,-2.04218154,-1.93282688,0.136881104,0.013684855,0.002305312,0.725944936,0.687612798
1719785820,969147050,0,0.002130529,-0.003195793,0.26336084,-0.009576758,9.797023242,4376.8,1719785819,-2.042179733,-1.932825726,0.136880392,0.013682585,0.002313218,0.725945729,0.687611979
1719785820,971535196,0.002130529,0.002130529,-0.001065264,0.26336084,-0.014365137,9.792234863,4377,1719785819,-2.042177926,-1.932824572,0.13687968,0.013680316,0.002321124,0.725946522,0.687611161
1719785820,974045323,0.004261058,0.001065264,-0.001065264,0.26336084,-0.014365137,9.787446484,4377.2,1719785819,-2.042178337,-1.932824553,0.136882053,0.013679374,0.002314995,0.725945279,0.687612513
1719785820,976544506,0.003195793,0.002130529,-0.004261058,0.258572461,-0.014365137,9.792234863,4377.4,1719785819,-2.042178749,-1.932824534,0.136884427,0.013678432,0.002308865,0.725944035,0.687613865
1719785820,979031721,0.001065264,0.002130529,-0.002130529,0.258572461,-0.014365137,9.792234863,4377.6,1719785819,-2.04217916,-1.932824515,0.1368868,0.01367749,0.002302736,0.725942792,0.687615217
1719785820,981522969,0.001065264,0,-0.003195793,0.253784082,-0.014365137,9.797023242,4377.8,1719785819,-2.042179572,-1.932824496,0.136889174,0.013676548,0.002296606,0.725941548,0.687616569
1719785820,984025384,0.001065264,0.002130529,-0.003195793,0.248995703,-0.009576758,9.801811621,4378,1719785819,-2.042179983,-1.932824477,0.136891547,0.013675606,0.002290477,0.725940305,0.687617921
1719785820,986543127,0.002130529,0.003195793,-0.003195793,0.244207324,0,9.8066,4378.2,1719785819,-2.042179253,-1.932829505,0.136890807,0.013678048,0.00226887,0.725943831,0.68761422
1719785820,989163300,0.004261058,0.002130529,-0.001065264,0.239418945,0.009576758,9.811388379,4378.4,1719785819,-2.042178522,-1.932834532,0.136890067,0.013680489,0.002247263,0.725947357,0.68761052
1719785820,991535541,0.002130529,0.001065264,-0.001065264,0.234630566,0.014365137,9.811388379,4378.6,1719785819,-2.042177792,-1.93283956,0.136889328,0.013682931,0.002225656,0.725950882,0.687606819
1719785820,994031877,0.002130529,0,-0.001065264,0.234630566,0.009576758,9.811388379,4378.8,1719785819,-2.042177061,-1.932844587,0.136888588,0.013685372,0.002204049,0.725954408,0.687603119
1719785820,996532852,0.003195793,-0.001065264,-0.005326322,0.234630566,0.004788379,9.801811621,4379,1719785819,-2.042176331,-1.932849615,0.136887848,0.013687814,0.002182442,0.725957934,0.687599418
1719785820,999031043,0.003195793,0.001065264,-0.004261058,0.239418945,0.004788379,9.797023242,4379.2,1719785819,-2.042177211,-1.932847877,0.136890655,0.013684139,0.002204902,0.725953501,0.687604098
1719785820,1537522,0.002130529,0.003195793,-0.002130529,0.239418945,0,9.797023242,4379.4,1719785819,-2.042178091,-1.932846138,0.136893462,0.013680463,0.002227362,0.725949068,0.687608778
1719785820,4028546,-0.002130529,0.004261058,-0.007456851,0.248995703,-0.004788379,9.797023242,4379.6,1719785819,-2.042178971,-1.9328444,0.13689627,0.013676788,0.002249822,0.725944634,0.687613459
1719785820,6530801,0.003195793,0.001065264,-0.002130529,0.248995703,-0.009576758,9.801811621,4379.8,1719785819,-2.042179851,-1.932842661,0.136899077,0.013673112,0.002272282,0.725940201,0.687618139
1719785820,9085856,0.002130529,0.002130529,-0.005326322,0.244207324,-0.004788379,9.801811621,4380,1719785819,-2.042180731,-1.932840923,0.136901884,0.013669437,0.002294742,0.725935768,0.687622819
1719785820,11520144,0.003195793,0,-0.005326322,0.239418945,-0.004788379,9.801811621,4380.2,1719785819,-2.042180826,-1.932840286,0.136895498,0.013670592,0.002294289,0.725936534,0.687621989
1719785820,14025184,0.004261058,0.002130529,-0.004261058,0.239418945,-0.004788379,9.801811621,4380.4,1719785819,-2.042180921,-1.932839649,0.136889112,0.013671747,0.002293836,0.7259373,0.687621159
1719785820,16536015,0.004261058,0,-0.003195793,0.239418945,-0.004788379,9.801811621,4380.6,1719785819,-2.042181016,-1.932839011,0.136882726,0.013672901,0.002293382,0.725938067,0.687620328
1719785820,19029374,-0.001065264,0.004261058,-0.005326322,0.234630566,-0.004788379,9.801811621,4380.8,1719785819,-2.042181111,-1.932838374,0.13687634,0.013674056,0.002292929,0.725938833,0.687619498
1719785820,21523310,0,0.004261058,-0.005326322,0.239418945,-0.004788379,9.797023242,4381,1719785819,-2.042181206,-1.932837737,0.136869954,0.013675211,0.002292476,0.725939599,0.687618668
1719785820,24014078,0.004261058,0.004261058,-0.003195793,0.239418945,-0.009576758,9.792234863,4381.2,1719785819,-2.042181982,-1.932837909,0.13687087,0.013673546,0.002286739,0.725939353,0.68761898
1719785820,26526125,0.003195793,0.003195793,-0.002130529,0.239418945,-0.009576758,9.792234863,4381.4,1719785819,-2.042182758,-1.932838081,0.136871785,0.013671881,0.002281002,0.725939107,0.687619292
1719785820,29014781,0.004261058,0.003195793,-0.001065264,0.239418945,-0.004788379,9.792234863,4381.6,1719785819,-2.042183533,-1.932838254,0.136872701,0.013670217,0.002275265,0.72593886,0.687619603
1719785820,31541547,0.003195793,0.001065264,-0.002130529,0.239418945,0,9.792234863,4381.8,1719785819,-2.042184309,-1.932838426,0.136873616,0.013668552,0.002269528,0.725938614,0.687619915
1719785820,34010524,0.002130529,0.002130529,-0.004261058,0.239418945,0,9.797023242,4382,1719785819,-2.042185085,-1.932838598,0.136874532,0.013666887,0.002263791,0.725938368,0.687620227
1719785820,36521227,0.002130529,0.002130529,-0.003195793,0.244207324,0.004788379,9.797023242,4382.2,1719785819,-2.042185209,-1.93283706,0.136880162,0.013669259,0.002268351,0.72593753,0.68762105
1719785820,41521738,0.002130529,0.002130529,-0.004261058,0.244207324,0.004788379,9.792234863,4382.4,1719785819,-2.042185333,-1.932835522,0.136885793,0.013671631,0.00227291,0.725936692,0.687621872
1719785820,41556137,-0.001065264,0,-0.003195793,0.239418945,0,9.797023242,4382.6,1719785819,-2.042185458,-1.932833983,0.136891423,0.013674004,0.00227747,0.725935853,0.687622695
1719785820,44023257,0,0.002130529,-0.003195793,0.239418945,0,9.801811621,4382.8,1719785819,-2.042185582,-1.932832445,0.136897054,0.013676376,0.002282029,0.725935015,0.687623517
1719785820,46728581,0.004261058,0.001065264,-0.001065264,0.244207324,0,9.816176758,4383,1719785819,-2.042185706,-1.932830907,0.136902684,0.013678748,0.002286589,0.725934177,0.68762434
1719785820,49151701,0.002130529,0.002130529,-0.003195793,0.248995703,0.004788379,9.816176758,4383.2,1719785819,-2.042185568,-1.932828103,0.136904526,0.013680359,0.002298524,0.7259346,0.687623821
1719785820,51524359,0.001065264,0.002130529,-0.003195793,0.248995703,0.004788379,9.816176758,4383.4,1719785819,-2.04218543,-1.932825299,0.136906369,0.01368197,0.002310459,0.725935023,0.687623302
1719785820,54018903,0.002130529,0,-0.004261058,0.244207324,0.004788379,9.816176758,4383.6,1719785819,-2.042185293,-1.932822495,0.136908211,0.01368358,0.002322394,0.725935447,0.687622783
1719785820,56552518,0.002130529,0.001065264,-0.003195793,0.239418945,0,9.811388379,4383.8,1719785819,-2.042185155,-1.932819691,0.136910054,0.013685191,0.002334329,0.72593587,0.687622264
1719785820,59016854,0.004261058,0.003195793,-0.006391587,0.234630566,0,9.811388379,4384,1719785819,-2.042185017,-1.932816887,0.136911896,0.013686802,0.002346264,0.725936293,0.687621745
1719785820,61556933,0.004261058,0.002130529,-0.003195793,0.229842188,-0.004788379,9.811388379,4384.2,1719785819,-2.042184084,-1.932818592,0.136908531,0.013682568,0.002344045,0.725938297,0.687619722
1719785820,64024277,0.002130529,0,-0.006391587,0.225053809,-0.004788379,9.811388379,4384.4,1719785819,-2.042183151,-1.932820296,0.136905166,0.013678333,0.002341826,0.725940301,0.687617698
1719785820,66526340,0.002130529,0.002130529,-0.003195793,0.22026543,-0.009576758,9.811388379,4384.6,1719785819,-2.042182219,-1.932822001,0.136901801,0.013674099,0.002339608,0.725942304,0.687615675
1719785820,69080274,0.001065264,0.003195793,-0.003195793,0.225053809,-0.009576758,9.8066,4384.8,1719785819,-2.042181286,-1.932823705,0.136898436,0.013669864,0.002337389,0.725944308,0.687613651
1719785820,71559842,-0.001065264,0.003195793,-0.003195793,0.229842188,-0.009576758,9.801811621,4385,1719785819,-2.042180353,-1.93282541,0.136895071,0.01366563,0.00233517,0.725946312,0.687611628
1719785820,74020467,0,0.001065264,-0.004261058,0.229842188,-0.004788379,9.801811621,4385.2,1719785819,-2.042178934,-1.932830372,0.136893785,0.013670713,0.002330899,0.725944075,0.687613903
1719785820,76516098,0.002130529,0.001065264,-0.002130529,0.234630566,0,9.801811621,4385.4,1719785819,-2.042177515,-1.932835334,0.136892499,0.013675795,0.002326629,0.725941837,0.687616178
1719785820,79015634,0.001065264,0,-0.002130529,0.234630566,0,9.801811621,4385.6,1719785819,-2.042176095,-1.932840295,0.136891213,0.013680878,0.002322358,0.7259396,0.687618454
1719785820,81507169,0.001065264,0.004261058,0.001065264,0.239418945,0,9.8066,4385.8,1719785819,-2.042174676,-1.932845257,0.136889927,0.01368596,0.002318088,0.725937362,0.687620729
1719785820,83999857,0.004261058,0.001065264,-0.001065264,0.244207324,0.004788379,9.801811621,4386,1719785819,-2.042173257,-1.932850219,0.136888641,0.013691043,0.002313817,0.725935125,0.687623004
1719785820,86518496,0.003195793,0.001065264,-0.001065264,0.244207324,0.004788379,9.8066,4386.2,1719785819,-2.042174103,-1.932848231,0.136886126,0.013682693,0.002315186,0.72593612,0.687622115
1719785820,89017455,0.004261058,0.001065264,-0.002130529,0.248995703,0.004788379,9.8066,4386.4,1719785819,-2.042174949,-1.932846244,0.13688361,0.013674343,0.002316555,0.725937115,0.687621226
1719785820,91518143,0.003195793,0.004261058,-0.003195793,0.248995703,0,9.801811621,4386.6,1719785819,-2.042175795,-1.932844256,0.136881095,0.013665993,0.002317924,0.725938111,0.687620336
1719785820,94015918,0.002130529,0.003195793,-0.002130529,0.244207324,0,9.801811621,4386.8,1719785819,-2.042176641,-1.932842269,0.136878579,0.013657643,0.002319293,0.725939106,0.687619447
1719785820,96519070,0,0.001065264,0,0.244207324,-0.004788379,9.801811621,4387,1719785819,-2.042177487,-1.932840281,0.136876064,0.013649293,0.002320662,0.725940101,0.687618558
1719785820,99025005,0.003195793,0.002130529,0,0.244207324,-0.004788379,9.8066,4387.2,1719785819,-2.042175946,-1.932834747,0.136876959,0.013654373,0.002321905,0.725941835,0.687616622
1719785820,101507517,0.003195793,0.002130529,-0.004261058,0.244207324,-0.004788379,9.8066,4387.4,1719785819,-2.042174404,-1.932829213,0.136877854,0.013659453,0.002323149,0.72594357,0.687614686
1719785820,104004396,0.003195793,0.001065264,-0.001065264,0.244207324,0,9.8066,4387.6,1719785819,-2.042172863,-1.932823679,0.136878749,0.013664534,0.002324392,0.725945304,0.687612749
1719785820,106520603,0,0.001065264,-0.001065264,0.248995703,0.004788379,9.8066,4387.8,1719785819,-2.042171321,-1.932818145,0.136879644,0.013669614,0.002325636,0.725947039,0.687610813
1719785820,109010699,0.001065264,0.001065264,-0.003195793,0.253784082,0,9.811388379,4388,1719785819,-2.04216978,-1.932812611,0.136880539,0.013674694,0.002326879,0.725948773,0.687608877
1719785820,111507291,0,0.003195793,-0.003195793,0.253784082,0.004788379,9.816176758,4388.2,1719785819,-2.042168648,-1.932808934,0.136880015,0.013669319,0.002320566,0.725945963,0.687611971
1719785820,114002762,0,0.001065264,-0.002130529,0.253784082,0.004788379,9.816176758,4388.4,1719785819,-2.042167515,-1.932805257,0.136879491,0.013663944,0.002314253,0.725943153,0.687615066
1719785820,116505977,0.001065264,0.002130529,-0.002130529,0.26336084,0.004788379,9.816176758,4388.6,1719785819,-2.042166383,-1.932801579,0.136878968,0.013658569,0.00230794,0.725940344,0.68761816
1719785820,119014921,0.005326322,0.003195793,-0.001065264,0.268149219,0.004788379,9.816176758,4388.8,1719785819,-2.04216525,-1.932797902,0.136878444,0.013653194,0.002301627,0.725937534,0.687621255
1719785820,121510840,0.003195793,0,-0.005326322,0.26336084,0.009576758,9.820965137,4389,1719785819,-2.042164118,-1.932794225,0.13687792,0.013647819,0.002295314,0.725934724,0.687624349
1719785820,124009736,0.001065264,0.003195793,-0.002130529,0.253784082,0.004788379,9.820965137,4389.2,1719785819,-2.042165019,-1.932799955,0.136873775,0.013652119,0.00229374,0.725934893,0.68762409
1719785820,126509143,0.003195793,0.003195793,-0.003195793,0.253784082,0,9.825753516,4389.4,1719785819,-2.04216592,-1.932805685,0.136869631,0.01365642,0.002292166,0.725935062,0.687623832
1719785820,129012775,0.002130529,0.003195793,-0.002130529,0.248995703,0.004788379,9.820965137,4389.6,1719785819,-2.042166821,-1.932811416,0.136865486,0.01366072,0.002290591,0.725935231,0.687623573
1719785820,131514678,0.002130529,0.001065264,-0.003195793,0.248995703,0.004788379,9.811388379,4389.8,1719785819,-2.042167722,-1.932817146,0.136861342,0.013665021,0.002289017,0.7259354,0.687623315
1719785820,133996230,-0.001065264,0.001065264,-0.003195793,0.248995703,0.004788379,9.8066,4390,1719785819,-2.042168623,-1.932822876,0.136857197,0.013669321,0.002287443,0.725935569,0.687623056
1719785820,136518965,0.002130529,0.002130529,-0.004261058,0.248995703,0,9.801811621,4390.2,1719785819,-2.042170935,-1.932825528,0.136855928,0.0136643,0.002284401,0.725935505,0.687623234
1719785820,139013188,0.003195793,0.002130529,-0.002130529,0.244207324,0,9.8066,4390.4,1719785819,-2.042173247,-1.932828179,0.136854659,0.013659279,0.002281359,0.72593544,0.687623411
1719785820,141521300,0.002130529,0.001065264,-0.003195793,0.248995703,-0.004788379,9.816176758,4390.6,1719785819,-2.042175559,-1.932830831,0.136853391,0.013654258,0.002278318,0.725935376,0.687623589
1719785820,144006787,0.001065264,0.002130529,-0.003195793,0.248995703,-0.004788379,9.816176758,4390.8,1719785819,-2.042177871,-1.932833482,0.136852122,0.013649237,0.002275276,0.725935311,0.687623766
1719785820,146517651,0.002130529,0.003195793,-0.002130529,0.248995703,-0.004788379,9.816176758,4391,1719785819,-2.042180183,-1.932836134,0.136850853,0.013644216,0.002272234,0.725935247,0.687623944
1719785820,149009186,0.001065264,0.002130529,-0.003195793,0.244207324,-0.004788379,9.816176758,4391.2,1719785819,-2.042179439,-1.932836918,0.136855399,0.013650039,0.002277194,0.725935272,0.687623786
1719785820,151499346,0.001065264,0.002130529,-0.005326322,0.244207324,0,9.811388379,4391.4,1719785819,-2.042178696,-1.932837702,0.136859944,0.013655862,0.002282155,0.725935297,0.687623627
