Time,x_true,y_true,z_true,x_pred,y_pred,z_pred
1719786260.266344,-2.018637519209949,1.9707294954454784,1.2220486253248597,-1.56518585792445,-2.0528709352160988,13.96091714104702
1719786260.2764149,-2.0186379409969537,1.9706973556295464,1.2218975712666833,-1.5627247722001647,-2.052877406848845,14.04656357987619
1719786260.2863686,-2.018630283454508,1.9706652263463351,1.2217378805976014,-1.5602797206005774,-2.052873908289532,14.132294534938369
1719786260.2968848,-2.0185989737264656,1.9706390276985843,1.221561983033468,-1.5578161785176035,-2.052825006637625,14.218096891824915
1719786260.306702,-2.0185626161004926,1.9705839474072069,1.2213576088005014,-1.5553222786146215,-2.0527879734778547,14.303973153508526
1719786260.3163514,-2.018446227820519,1.9704720153361863,1.2210842607083607,-1.5527979720950305,-2.0527636071152293,14.38992648606015
1719786260.3263476,-2.017674729832464,1.9699525927423047,1.2211292460035033,-1.5502739718919398,-2.0527455623198447,14.47595875546286
1719786260.3374813,-2.0167345771140246,1.9687738869497915,1.2213391647667118,-1.5477722664746332,-2.0527189882863763,14.562071075676425
1719786260.3384054,-2.015615318551116,1.9663170538792296,1.2222214857359943,-1.5451741130830337,-2.052774620773988,14.648273372512808
1719786260.356419,-2.0134630745715256,1.9629623536607184,1.222273587779799,-1.542310295795653,-2.0531841486259053,14.734713325772853
1719786260.3664415,-2.0103533430247262,1.9591279198589475,1.224178317188512,-1.5390150811822991,-2.0538765934302017,14.82152749445743
1719786260.3763857,-2.0065823727092,1.9539451976262885,1.2248440899073605,-1.5350466000241259,-2.055031980949208,14.908811788865082
1719786260.3868153,-2.001689591496844,1.9482542798902216,1.2259588081564672,-1.5302313348660785,-2.056863858012323,14.99656147376455
1719786260.3968987,-1.9961655039198456,1.942391316493968,1.2250533510249362,-1.5243659375320595,-2.059343086721793,15.084631063143776
1719786260.4065564,-1.9908769977988945,1.935230867878342,1.225445205246442,-1.5175983602097325,-2.0626327741224193,15.17275366825009
1719786260.4168365,-1.985215032552462,1.9277734733023968,1.225942293109576,-1.509939672258931,-2.066674164116139,15.260664810488768
1719786260.4264023,-1.9790045488608423,1.919040421689807,1.2253181854354005,-1.5015862567512133,-2.0714894572131257,15.348169697009208
1719786260.4364605,-1.971593838261015,1.909635080764424,1.2249593201835007,-1.4925846387547546,-2.076682149278784,15.435335427567347
1719786260.4465177,-1.9637503593744816,1.8973517735536765,1.2247686399977085,-1.4828217731114284,-2.0821120737967216,15.522348884512114
1719786260.4564211,-1.956984956502445,1.8862168805137436,1.224346485326125,-1.4723532787199465,-2.088057334522953,15.609066642903576
1719786260.4663105,-1.9492640874039575,1.8736739630379036,1.224373546839475,-1.4610102567839003,-2.094508469047663,15.69542843383603
1719786260.4763198,-1.9408203307735603,1.8602302554657089,1.2240225352987093,-1.448585263769682,-2.101277900829587,15.781759802338646
1719786260.4864268,-1.9296823611604472,1.84336265652937,1.2237015023512878,-1.434784879424699,-2.1085318961709625,15.868179407714344
1719786260.4962285,-1.9179393069789703,1.8250618421418543,1.222609575562086,-1.419476707661395,-2.1165005400730994,15.954625755951271
1719786260.5062208,-1.90497535708296,1.8044458169421884,1.2208973897261093,-1.4025766037448248,-2.1253841539517433,16.04082145830136
1719786260.516434,-1.890855781074636,1.7811419502280028,1.2187262060690218,-1.3840370599672125,-2.135232625113912,16.126560944551084
1719786260.5264895,-1.8757559385388072,1.7568257054200134,1.21474092691016,-1.3636814612622237,-2.1460051579380814,16.21180801947196
1719786260.5266142,-1.8593615647114332,1.729779922444164,1.211006769899818,-1.3413749273847502,-2.157548524607383,16.296349800003618
1719786260.5462222,-1.8416680058311912,1.7007175927165952,1.2058418872852512,-1.317145855966042,-2.169806204470336,16.380078431002715
1719786260.5562367,-1.823124027428174,1.6694239902590664,1.2000809819517495,-1.2910058899155963,-2.18289970184211,16.463080319885126
1719786260.5662072,-1.8036643917758188,1.6359007414096192,1.1932253726524416,-1.2629554376154515,-2.196904041397084,16.545364430817536
1719786260.5767272,-1.7834738326212596,1.6000684704599657,1.1859141579431378,-1.232920487562317,-2.2117848376217477,16.62696065153489
1719786260.586492,-1.7621652334377405,1.5617954440457265,1.1781841884018642,-1.2008127583404704,-2.227276428298476,16.707934307269227
1719786260.596189,-1.7401939010175544,1.5214354896085314,1.1697496691467866,-1.1666589708707085,-2.2433381403164425,16.78833207914234
1719786260.6065648,-1.7173792477318206,1.4788743916754223,1.160985721614737,-1.130478700412148,-2.2599817434567826,16.86822068546789
1719786260.6163957,-1.693497982695982,1.433610029870518,1.1515516639391878,-1.0922827932611,-2.277211217549424,16.947688865367986
1719786260.6262748,-1.6686370915958713,1.385951908882089,1.14200196693868,-1.05207374819369,-2.295069498946859,17.026861854370285
1719786260.636213,-1.642566371527593,1.33555554313238,1.1326484987435028,-1.0098190658335457,-2.3135206684658476,17.10572492672163
1719786260.6462796,-1.6157074790352834,1.284060739752852,1.1227564710331803,-0.9655806004927472,-2.332576024505594,17.18442449941423
1719786260.6563094,-1.58758180090079,1.2299891993359475,1.1128689232394997,-0.9194257625296991,-2.3522989641986554,17.26316896852808
1719786260.6672258,-1.558924123518128,1.1735103470167505,1.103494469317165,-0.8714298115886041,-2.3727445676224423,17.342086884818237
1719786260.6770136,-1.528958009732038,1.115148215258643,1.0939959023402768,-0.8216621253804139,-2.3940421992425573,17.421200321730048
1719786260.6872592,-1.4974170152082087,1.0548974216437024,1.0847544131912312,-0.770153202319587,-2.4161135143982846,17.500573785770676
1719786260.6961896,-1.465072185772888,0.9927446980612796,1.0760262330507262,-0.7169930711515684,-2.438901958304504,17.58037929095725
1719786260.706701,-1.4315894832990654,0.9286661770557064,1.0677917804937154,-0.6622485999661967,-2.4624911732940817,17.6606375936795
1719786260.7162368,-1.3969822525529665,0.8627983320103083,1.0603192054170043,-0.6060304426911617,-2.486982958939018,17.741467076369144
1719786260.7262335,-1.3612172372450233,0.7951326951776261,1.0536307914159937,-0.548462118729437,-2.5124247879271784,17.822946724569736
1719786260.7367277,-1.3240192527865804,0.7262532972509764,1.0475429767115858,-0.4896675656543923,-2.538814133653011,17.905187284138613
1719786260.7465312,-1.2855448554480613,0.6561327475622556,1.0422780715244775,-0.4297419202086724,-2.5660565164476057,17.988285650117575
1719786260.7565017,-1.2456356702779894,0.5844414533861092,1.0381643671270155,-0.3687950238966292,-2.594188822638337,18.072279388034858
1719786260.7662954,-1.2047888256874473,0.5116225241861632,1.0344169154772327,-0.30702555017748745,-2.62331591447372,18.157250549096744
1719786260.7767994,-1.1623539490657189,0.438357647056862,1.0318503304655124,-0.24463375276898378,-2.6535027673176836,18.243259825872453
1719786260.7862809,-1.1182820338844168,0.3645864516220014,1.0301771025803863,-0.18176364380171922,-2.6846477815442595,18.330385698258606
1719786260.796271,-1.072818450431621,0.2901315073893037,1.0298676170890322,-0.11851659764490591,-2.716765852741741,18.41866231457639
1719786260.8063617,-1.026065708000314,0.2156633896592346,1.0302061516468206,-0.05508379474666439,-2.749952760302809,18.50808410097349
1719786260.8163905,-0.9780229948179882,0.1410139796953415,1.031538417627876,0.00832218597466719,-2.784244653791179,18.59862956764315
1719786260.8262043,-0.9285613858923176,0.0665548967441837,1.0338814257328763,0.07146714267913346,-2.819678579475097,18.690327354467453
1719786260.8363328,-0.8775489344909534,-0.0076172211307089,1.0372597901745806,0.134160324632398,-2.8561923462670324,18.783181466715654
1719786260.8463612,-0.8257371719369527,-0.0817218861952595,1.0411001630139898,0.19625414545806827,-2.8937125980696368,18.877166464639714
1719786260.856159,-0.7724961486339199,-0.1551789420167805,1.0464179948121222,0.25753935505526593,-2.9321820729354053,18.97221376572062
1719786260.8664415,-0.7183833560196843,-0.2280901582842061,1.0519969429307554,0.31782320467693304,-2.971536197191858,19.06822698580902
1719786260.8765545,-0.6633821774077189,-0.3000735900697831,1.0581097261679342,0.37701875865128764,-3.011697663802165,19.165155967303583
1719786260.8862216,-0.6071243848857109,-0.3710668120649065,1.0655174511151886,0.43507263231951876,-3.052616133457423,19.262950888100566
1719786260.8961804,-0.5498316537114103,-0.441270362060173,1.0735449741117942,0.4917411468198357,-3.0942826794837965,19.361495640255345
1719786260.906387,-0.4917097734693116,-0.5105771415201192,1.081848644844455,0.5468987797632033,-3.1366081869872904,19.460686466517487
1719786260.9163845,-0.4325792754192767,-0.5778750836846894,1.0910887656121673,0.6004712458592945,-3.179482306209185,19.560488680477853
1719786260.926818,-0.3727781067766041,-0.6438263072143526,1.1004963148842557,0.6523514775453298,-3.2228088668853903,19.660838035208652
1719786260.9365664,-0.3128457333629077,-0.7094662504472659,1.1095740644906045,0.7024738705598622,-3.266494557093819,19.761637975937745
1719786260.9465246,-0.2519079424628407,-0.7737303303132353,1.1192105300307953,0.7507677359778482,-3.3104746465845856,19.862773867894436
1719786260.9562285,-0.1906415565237125,-0.8359945326742277,1.128850267507432,0.7972130981129145,-3.3546773056552937,19.964161838107046
1719786260.9663286,-0.1286719548257022,-0.8964721531434348,1.13876611790573,0.8417512363871722,-3.399015355097895,20.065777892891873
1719786260.9762022,-0.0667495296621056,-0.954546727518613,1.148397661566459,0.8843426765345007,-3.4434091690750033,20.167574917962156
1719786260.9865549,-0.00420530957451,-1.0135200522981855,1.158627878717878,0.924917446333824,-3.487764307884681,20.26948144932576
1719786260.9966216,0.0584691190245443,-1.069500776747971,1.1686720228854652,0.9634483151894455,-3.5319477036425786,20.371398409465968
1719786261.006714,0.1213066735745656,-1.1235983596278354,1.17879126287939,0.999916133432288,-3.5758691472302653,20.47327088685253
1719786261.016374,0.1840464979073359,-1.1757284314998602,1.188587224800866,1.0343011674958753,-3.619545380160342,20.575050959815556
1719786261.0263412,0.2468990478442894,-1.2262889587389691,1.1986331585915722,1.066641920170618,-3.662968441566224,20.676761265180964
1719786261.0364006,0.3099299840035796,-1.2743995818350629,1.2084412731440155,1.0968846028533783,-3.706063354524719,20.778364323388466
1719786261.0462306,0.3731573398181257,-1.320527416193226,1.217943779249049,1.12499256038516,-3.7487580225629116,20.87979985323893
1719786261.056568,0.4354320976765893,-1.3649650181907156,1.2268450175894985,1.1509570612127553,-3.790987605933645,20.981086184472645
1719786261.0662875,0.4981687843788595,-1.4076657914931183,1.235826867017018,1.1747389121295595,-3.8326848898391286,21.082149262675657
1719786261.076207,0.5605650258592705,-1.4482495683142875,1.244176597677043,1.1962636490210883,-3.873794866664894,21.182937610357424
1719786261.086308,0.6228883500185421,-1.4851051783241678,1.253017576968507,1.2154431472081044,-3.9142911576932384,21.28332703442056
1719786261.0964055,0.6850045458876365,-1.5212113135355634,1.261023106894992,1.2321789176701043,-3.954191534719232,21.38320609457578
1719786261.1062322,0.746277958513476,-1.5554244579605898,1.2690002580104611,1.2464970839186134,-3.9933928423770615,21.482611995053148
1719786261.1164718,0.8074436463838972,-1.5863534823962395,1.2768433955173573,1.2585090527933824,-4.031941306616031,21.581594997607333
1719786261.1263282,0.8681191086298892,-1.6151439238860748,1.2838083843505317,1.2682509843602507,-4.069852491079901,21.680205176402453
1719786261.1364677,0.9286556830068364,-1.641211385673408,1.2906797155643857,1.275696512912866,-4.1070050801905325,21.778469318263852
1719786261.1464856,0.9885756115029484,-1.664923230818907,1.2968314543713562,1.280742668095914,-4.143391708795672,21.876308696565186
1719786261.1564436,1.0477957241570486,-1.687186122915218,1.3024633672788302,1.2832933538335887,-4.1789854533944535,21.97374001605086
1719786261.1666515,1.1066664322941615,-1.7056425596795757,1.3080813152724502,1.283343866347075,-4.213810426726793,22.070615473087447
1719786261.1765294,1.164529111382815,-1.7203441157789297,1.313003620790675,1.2808754921178838,-4.247850928796553,22.166982685219164
1719786261.1866643,1.2222886914154083,-1.733731286637282,1.3176586270819366,1.2759283546140945,-4.281036517728365,22.26286788818859
1719786261.1966069,1.279270801417549,-1.744766973783752,1.3214337447494349,1.2685235886717405,-4.313366858217555,22.358305821407548
1719786261.2062664,1.3356381822585317,-1.7529813093086533,1.3247892240508083,1.2586354354897702,-4.344849985737582,22.453311029412422
1719786261.2165031,1.391177690813413,-1.7586838115652843,1.327553757252199,1.2462961124481995,-4.375455095554516,22.547795080637556
1719786261.2263508,1.4459893463158235,-1.7618647726332823,1.3298264141808929,1.2314643666514589,-4.40522634062237,22.64175036934285
1719786261.23676,1.4997106443227202,-1.7620009667301302,1.3313604686886369,1.2141864790829253,-4.434056532111633,22.73505437905011
1719786261.2463984,1.5527054111129504,-1.7599162610915726,1.3324931718833004,1.1944573828526555,-4.461875722104606,22.82771052004615
1719786261.2567534,1.6054937134985368,-1.755240321192614,1.3327175921317524,1.1723276096362045,-4.488623544768129,22.91984257719701
1719786261.2662656,1.6569152846636737,-1.7478388616976774,1.332845848819439,1.1477677195161111,-4.51432815047226,23.011468502429175
1719786261.2762103,1.707656363852884,-1.737742819742851,1.3324007954110284,1.1208061478037876,-4.5391127424647415,23.102487761615812
1719786261.286722,1.7578100531969572,-1.7253962203327595,1.3307324273739285,1.091521068631366,-4.562912382878167,23.192918748033446
1719786261.2966228,1.8066746601054329,-1.7107999149994204,1.3287416576683884,1.0599703660742283,-4.585665433816481,23.282837468992067
1719786261.3066096,1.8538763587944391,-1.6911402637113526,1.3273647893867984,1.0262390562200323,-4.607304268599878,23.372392551830785
1719786261.3163538,1.90144332909568,-1.671966720836939,1.3248161667330605,0.9903614988422141,-4.628009410479955,23.461538014691314
1719786261.3262508,1.9476210187461604,-1.6499253767018198,1.3218150397157145,0.9524295272118158,-4.647775791906159,23.550278170057503
1719786261.3363647,1.9929313697424011,-1.625470191818383,1.3183765617517826,0.9124783036674364,-4.666466293514372,23.63861175986576
1719786261.3464024,2.037258195624095,-1.5993706006032462,1.3151087719384886,0.8705987163504189,-4.684094614735435,23.726651342570584
1719786261.35644,2.080724773391932,-1.5710533439227978,1.311004831814788,0.8267825719753751,-4.700580660522588,23.81440506257465
1719786261.3662615,2.1228248518266333,-1.5404415380512693,1.3069527439237525,0.7810579972521239,-4.716017222598281,23.901981728105845
1719786261.376547,2.16410127726995,-1.5069737067900777,1.3024154174590363,0.7334983546392507,-4.7302779839133215,23.989303143630817
1719786261.3871229,2.204309023939143,-1.471167839460575,1.2977851106879883,0.6841796490568041,-4.743343888531867,24.076446713026396
1719786261.3967986,2.243365027209127,-1.431850640009311,1.2936398840094925,0.633138299110549,-4.755396495058709,24.163467689180997
1719786261.4063587,2.281373841910441,-1.3921364382889352,1.2889102733354867,0.5804363774045989,-4.766468960902155,24.250446145438964
1719786261.4162693,2.318187554237228,-1.3504991614131585,1.2839975333864595,0.5261412372763637,-4.776346560580113,24.337288343618216
1719786261.4264078,2.3535679238036478,-1.306832951560004,1.2787887732545922,0.47027508174145527,-4.784919290750512,24.423978492533468
1719786261.436633,2.3874834899219506,-1.2610981571869908,1.2738291051008432,0.4128781595744191,-4.7920966343042934,24.51060039128755
1719786261.446294,2.4205102144184507,-1.2133953649323357,1.2689054326406994,0.3540122084482028,-4.79785741270924,24.597227426536584
1719786261.4564793,2.4518976970443536,-1.1637624279908656,1.2643597929601995,0.2937259778854139,-4.8021883324993295,24.683919313636522
1719786261.4666653,2.4816666001085164,-1.111822407544172,1.260119859319303,0.2320713248412957,-4.805151115291105,24.770785414574153
1719786261.4763937,2.510208485435904,-1.058602778397465,1.255628666518835,0.16906565516074026,-4.8067331628001515,24.857902614525923
1719786261.4863627,2.536781373764427,-1.0030871001539583,1.2517313449139185,0.10475112139742736,-4.806865598045931,24.94529534679563
1719786261.4967947,2.561706813326957,-0.9456398217472044,1.248256588370111,0.039133713700262876,-4.805471991973592,25.032940595587814
1719786261.497388,2.58477539345994,-0.8862533237728285,1.245152214844779,-0.0277329216382082,-4.802460267914062,25.120894510816235
1719786261.5165875,2.606198269096606,-0.825511543666241,1.2423051882763834,-0.09579922949297189,-4.797826403047599,25.209261261607654
1719786261.5268075,2.6257466620033663,-0.763241304351734,1.2395914484995143,-0.16499058072114703,-4.791496073227417,25.298070110646595
1719786261.537181,2.643254080480133,-0.6993175691877472,1.2373254924473682,-0.2352508205837968,-4.783398918195417,25.387331346921346
1719786261.5461855,2.6585253152165897,-0.6337603059166185,1.2356679678031215,-0.30650829821524816,-4.773453408102712,25.477035738186537
1719786261.5566945,2.6719014489303383,-0.5669688682879815,1.2342167369947572,-0.37869557717173763,-4.761508609601729,25.5670615692468
1719786261.5666082,2.68222258964827,-0.4990008891671171,1.2327456236586851,-0.4517130092515541,-4.747559184823273,25.657504953798718
1719786261.576239,2.689642564981717,-0.4289608714385576,1.2318045025303146,-0.5254399076986882,-4.731592552138613,25.74838265984452
1719786261.586279,2.6953701659916374,-0.35842208423451,1.2316973801628492,-0.5997379421748666,-4.7134444738083365,25.839604751117864
1719786261.596179,2.6993540096720365,-0.2871479086376637,1.2317784366433608,-0.6744716538759049,-4.692952971764211,25.931111476791777
1719786261.606493,2.700803571013122,-0.2148784579066654,1.2323029778725525,-0.7495520139226489,-4.670163989329204,26.022956830662103
1719786261.6161854,2.6999605001650786,-0.1413670711367097,1.2329540278584654,-0.8248345051356997,-4.6451731258331375,26.115238188388023
1719786261.6268651,2.6963265394920004,-0.0675563490632979,1.2339790897164329,-0.9002842127687539,-4.618097188126519,26.20794637705024
1719786261.6362405,2.6902655515800773,0.007337235795017,1.235483265646465,-0.9758498085057875,-4.588838503692334,26.30096846559369
1719786261.646593,2.6815606158286145,0.0827583321986788,1.2373057618469223,-1.0513630630619355,-4.557330123547607,26.394300476360286
1719786261.6567335,2.6706946559340228,0.1585882756109467,1.239188889183246,-1.1266803602041522,-4.523477652417386,26.48783183690401
1719786261.6666534,2.656779896055884,0.2346111149635943,1.241591181255744,-1.2017126840281203,-4.487269795012459,26.581594577919045
1719786261.6761794,2.6402220532940577,0.3105842681126752,1.243689108481209,-1.2763830697196197,-4.448802501666787,26.675678340926787
1719786261.6862016,2.6214827353526085,0.3864664826958273,1.246089907415486,-1.350633731732387,-4.40813052780127,26.770043127697743
1719786261.6965015,2.599304091943913,0.4625896473859794,1.2496649833965423,-1.424353639561628,-4.365228489198076,26.864615722438213
1719786261.7063544,2.575612711164351,0.5384503300237998,1.2528071787034274,-1.4974630991292142,-4.320111539390063,26.959409908513294
1719786261.7165017,2.548031556802451,0.6143889108989385,1.256434012326544,-1.5698247557526925,-4.272814574615641,27.05444449237997
1719786261.7263,2.518267105319421,0.689073574011961,1.260025477194588,-1.6412715905967683,-4.223353729250164,27.14976461624364
1719786261.736634,2.4869999161880565,0.7641754493539594,1.2636120427255366,-1.7117056108525832,-4.171728699471789,27.245302396158376
1719786261.746177,2.452415799640078,0.8383433090565902,1.268155830066646,-1.7810294797503348,-4.1179861298238,27.340986908054358
1719786261.756213,2.414985771938908,0.9118479645340056,1.2727247966663051,-1.8491705147524302,-4.062185728504335,27.4368256560999
1719786261.7663913,2.375430470163073,0.9844418032350086,1.277219598969291,-1.9160173641652412,-4.004352397705313,27.5328292414445
1719786261.7770245,2.3333129060801334,1.056076734741212,1.2819357762723471,-1.9815017695634731,-3.9446008646361053,27.62908370996999
1719786261.786205,2.2891525977054257,1.1265980711126375,1.2862314578878042,-2.0454807086351923,-3.8829805907919863,27.725584028975835
1719786261.7965217,2.242144557671853,1.1960513195970524,1.291132540946481,-2.107813491500445,-3.8194596746808678,27.82218168452781
1719786261.806394,2.193128291106674,1.264369423825333,1.2960475628092678,-2.168407214877244,-3.7540303672251216,27.918728942461858
1719786261.8162346,2.141641763716436,1.3309031647325675,1.301198603038929,-2.2272189313537547,-3.686777310524625,28.0152712906646
1719786261.826198,2.0889095977852574,1.3958840891637925,1.3071220258491658,-2.2841028699252384,-3.6178027025322232,28.11188030327089
1719786261.83645,2.034831354502178,1.4593472047852911,1.3142147705463294,-2.3389798773402832,-3.54722064255175,28.208607101644514
1719786261.8462136,1.9787526242510287,1.5187227290712366,1.3209908464924776,-2.391826484645545,-3.4752172007373794,28.30552229766886
1719786261.856705,1.924266189233638,1.5813727344999908,1.3276543223178248,-2.4425800888898914,-3.4024543818913253,28.402911642720888
1719786261.8665085,1.866919339880243,1.6405202370650314,1.3327273274791318,-2.491338458704064,-3.3295508763112225,28.500853473048124
1719786261.8761814,1.8084107662148845,1.6989497711054713,1.3370779730032238,-2.5383016933677767,-3.2564979025914047,28.599008281659195
1719786261.8866663,1.748312121480262,1.7552793846190242,1.3411068830960202,-2.5833145959644503,-3.1831036726243904,28.69690260834626
1719786261.8962505,1.6863243277818367,1.8101448909356848,1.3450276649113957,-2.626276642971068,-3.109186134446112,28.794224560749594
1719786261.9063475,1.6232784911889042,1.863860156164036,1.3487361506688431,-2.667307776711635,-3.0347582578821166,28.891040558511076
1719786261.9161825,1.5591141267549518,1.91495342268974,1.3521872127812975,-2.706435966038915,-2.959826449169308,28.98746560838934
1719786261.9261794,1.4945785980224953,1.9677637455958927,1.355085191365205,-2.7434813731420498,-2.884371283971351,29.083577123009555
1719786261.936206,1.4277976166847526,2.014717139204219,1.3582014658488843,-2.7782252192376244,-2.808391931353395,29.179440502106427
1719786261.9463892,1.3599158823712627,2.0593587420046817,1.361411722374674,-2.8105266887227103,-2.731867168046969,29.274972424109766
1719786261.956416,1.2909783090296412,2.101472442587848,1.3648250695592004,-2.8402395700849223,-2.654952243917002,29.370174234858823
1719786261.9664185,1.2210986272890358,2.140842933282108,1.368387381528633,-2.8672727218399685,-2.577694307757172,29.465096807725374
1719786261.9764855,1.150041587916692,2.1776244597627907,1.37186842831294,-2.8917439328624317,-2.500114411278958,29.559930849735338
1719786261.9863718,1.0783136977195873,2.212258668256828,1.374625486586443,-2.913585135130992,-2.42227071185469,29.654747499889876
1719786261.996235,1.0055557000651183,2.2438010487773528,1.377399742968826,-2.9327596264211513,-2.344155359375706,29.749538983457082
1719786262.0061848,0.931963051211948,2.2725645313585425,1.3798192876157154,-2.949205961632248,-2.2658289262048514,29.844220004716842
1719786262.0166285,0.8569793508627955,2.298628977463101,1.3821167671848449,-2.962896831767789,-2.1872909366798035,29.938686135259555
1719786262.0263045,0.7811468026308533,2.3213998919140546,1.3841753248475035,-2.973786130066698,-2.1086040663251895,30.032940098822213
1719786262.0363317,0.705172827749333,2.3424976812198004,1.3854940438270256,-2.9818640177767235,-2.0298387143860874,30.12695816262638
1719786262.0463138,0.6281786986937193,2.3604667529084056,1.3865356019849742,-2.987142877338684,-1.9510952580757437,30.220649712255426
1719786262.0569031,0.5505660348359047,2.374490814157299,1.387777420409876,-2.9895715096376088,-1.8724291429769482,30.31402790734795
1719786262.0662563,0.4726017151026377,2.387404656650267,1.3881478219681065,-2.9891914726663,-1.7938922089260205,30.4070411703273
1719786262.076934,0.394008113537598,2.396916682651871,1.3884302336137646,-2.986000802941792,-1.7155284930384644,30.499666296054095
1719786262.0769598,0.3153227519850978,2.404478475384049,1.388534537288915,-2.980119136437514,-1.637283572146507,30.592026353766165
1719786262.0964246,0.2362379770670545,2.4087407930024423,1.3882648878319177,-2.9715891994907473,-1.5592729928354159,30.684214411543508
1719786262.106207,0.1563134868149472,2.410547141169921,1.387900714492084,-2.960582687581971,-1.481547405953746,30.776294340692615
1719786262.1164773,0.0770804261442794,2.4100276240828755,1.386648655681712,-2.947171879942042,-1.4041454704919827,30.868221383390065
1719786262.1262708,-0.0030344982097894,2.4062524393896667,1.3857139545397832,-2.931216477260528,-1.3272718612071777,30.959848375066283
1719786262.136415,-0.0828171165146193,2.3999097566694254,1.384290373960445,-2.9127333932180766,-1.251022448809819,31.051213805165183
1719786262.1464338,-0.1626427395988194,2.391013590383376,1.3825475344078075,-2.8917467417120326,-1.1754701525932068,31.142466156357845
1719786262.1565194,-0.2422588118044985,2.379453097433693,1.3809112775684986,-2.868231141084913,-1.1008123063654642,31.233503504153788
1719786262.1662438,-0.3220010515418941,2.366539815350119,1.3780550190134868,-2.8420881787552896,-1.0271567033634548,31.32429604724451
1719786262.1764934,-0.4012119046440996,2.349701084364728,1.3760347706121416,-2.8133844013314047,-0.9545665475262292,31.41485493517073
1719786262.1862686,-0.4794972833749859,2.3299921579711764,1.3741215317401374,-2.7822283529939202,-0.8829817786581092,31.505324394246273
1719786262.196792,-0.5574098084781838,2.3082686273696997,1.371814482154505,-2.748768083285811,-0.8124353348733088,31.595823262510528
1719786262.2067437,-0.6343189745701836,2.284987823278932,1.3690394573461226,-2.7131338078851717,-0.7429167250378789,31.686433224599696
1719786262.2077055,-0.7108946624766725,2.256687705174004,1.3668270521039652,-2.675341029046443,-0.6745196118253538,31.777151566568374
1719786262.2263649,-0.7876805743643804,2.226867048613792,1.3644606029063533,-2.635448627624279,-0.6073590714635987,31.867940337678824
1719786262.236352,-0.8628074362036534,2.1942989714201326,1.3615638613940253,-2.5934564591804405,-0.5415279215711322,31.958827487853004
1719786262.2461898,-0.936398542094494,2.159973835102356,1.3587303405831854,-2.5494328151442085,-0.47701032347082956,32.04982976070121
1719786262.2563589,-1.0087989212336104,2.123042920484197,1.3565649122938193,-2.503476700717754,-0.4138214859499457,32.141003251664564
1719786262.266223,-1.0804618581404026,2.0834119688497013,1.3538849446212111,-2.455692513090032,-0.35224207074666414,32.23234135061977
1719786262.2762656,-1.151230879993303,2.0414382642065125,1.351392010190003,-2.4061309532342134,-0.2925601224513272,32.32372861201278
1719786262.2864702,-1.2203029942225072,1.9976952743279144,1.3489952250884305,-2.3547655373161187,-0.2349739946507829,32.4149806639462
1719786262.296421,-1.2880952475665115,1.9517773957439708,1.3465849456261705,-2.3016315239215857,-0.17937506530409505,32.50622427137634
1719786262.306807,-1.3539623845351287,1.904331084094424,1.3443209921644976,-2.2467606235862227,-0.12569365318951609,32.597635323534504
1719786262.3068385,-1.4183566561886372,1.8544655542462127,1.3420987710254109,-2.190340815596023,-0.0741004502425737,32.68922549828635
1719786262.3263204,-1.480788566435892,1.801955435021504,1.3400720165844404,-2.132525522323158,-0.02471388242910566,32.7809476683184
1719786262.33683,-1.5417594512614397,1.7480106413169596,1.3378765308706548,-2.0734170166773263,0.022341378541537105,32.872724410606786
1719786262.3462868,-1.6007392738883794,1.691709244927723,1.3359182999281976,-2.013022396619005,0.06710007645631906,32.96456044846187
1719786262.356457,-1.657888905825956,1.6349110649694985,1.333977700611457,-1.9513599566523556,0.10955216935087264,33.05639093138423
1719786262.3664854,-1.713223208797938,1.5758645162397589,1.3318376430191434,-1.8885393309336618,0.14960550563326408,33.14828961677091
1719786262.3763664,-1.766908952733891,1.5148088851348542,1.3300097625996523,-1.8247200969405184,0.1872743358302089,33.24037255345047
1719786262.3861828,-1.81780179015252,1.4527662479216426,1.3285640230650655,-1.7599103452869627,0.22257110193860657,33.33260435977317
1719786262.396561,-1.866689502564841,1.3892950748495037,1.3274247294051322,-1.694117068384565,0.2554456247887059,33.4249583385031
1719786262.4063234,-1.9135282483958351,1.3243657229934254,1.326350757436061,-1.627409838265789,0.28593489540422556,33.517520544650935
1719786262.4162035,-1.9583805920260573,1.258159930759457,1.3252888987890474,-1.5599756964735714,0.3140128421745802,33.610423115227995
1719786262.4264095,-2.0006328518857743,1.190734182887912,1.3242973863265877,-1.491962643124953,0.33961845651660105,33.70367725263634
1719786262.4365442,-2.040732404186202,1.1219721839312902,1.3234360400504337,-1.4234498834619496,0.362688934153104,33.797192297051254
1719786262.4464726,-2.0781370040625133,1.0525229254432682,1.3230338482215749,-1.3545308879248155,0.38317310302052626,33.89089298860063
1719786262.4569693,-2.113396381241585,0.9818062902519934,1.3227544245490743,-1.2850805753952526,0.40121513161493433,33.9848687028285
1719786262.4664142,-2.146160206871967,0.9100244483514331,1.322501309627683,-1.2152115373940469,0.4169187781398676,34.07927413848206
1719786262.4761744,-2.1766867524057,0.83715007085733,1.3222520523991863,-1.1451419233870488,0.43015764880873236,34.17409141797307
1719786262.4866233,-2.204308325510487,0.7639005046173629,1.3223991905498924,-1.0748877323925452,0.44080968097978024,34.26914235762437
