Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,accel.linear.x,accel.linear.y,accel.linear.z,accel.angular.x,accel.angular.y,accel.angular.z
1719786236.8465855,3239,1719786236,877491000,world,-0.1419421859472081,0.1626551704569934,0.115620232752911,0.0017550377977408967,0.0031873094239059127,-0.0018727680755960515
1719786236.8570185,3240,1719786236,885774000,world,-0.04342871502416301,-0.37485907280254693,0.10357655529341647,-0.0005769256304272352,0.0003848539544437888,-0.003172905057471815
1719786236.8673143,3241,1719786236,894859000,world,0.01950876483469699,-0.27357525393512105,0.11352542176157332,-0.01119804922724042,-0.00795597419772541,-0.0024012075704785414
1719786236.8674006,3242,1719786236,904022000,world,0.0848431935018823,0.10758971526803052,-0.3670390934518153,0.004205425202982511,-0.007040516346677557,0.004458628626715009
1719786236.8867164,3243,1719786236,918688000,world,0.04438733755218749,0.2644018887076882,0.015942254638356967,0.006372995898507724,0.01442524450629565,4.4657966947424e-05
1719786236.8965425,3244,1719786236,926755000,world,-0.12128020572710341,0.18187375480538392,0.1836779471356409,0.001151718524815209,0.003302674554501731,-0.001636036658094536
1719786236.9066424,3245,1719786236,935234000,world,-0.011415607050757615,-0.07165425507826839,-0.15538675834370075,-0.0062359320833720745,-0.0028447306879579547,-0.0031666471146479095
1719786236.9166362,3246,1719786236,944701000,world,0.18140446077730132,-0.2011798265111331,-0.12912245033941394,0.0046876741653676555,0.004987528562594698,0.004127117460741685
1719786236.9266899,3247,1719786236,955572000,world,-0.13709219676361073,-0.41835736078077446,0.23212820910889498,-0.004868064177767009,-0.017443217201999487,0.0038616424416583472
1719786236.9367936,3248,1719786236,964840000,world,-0.10012403198089714,0.2994216535090466,-0.04861022903646095,0.0030600448639172832,-0.0005743252791101869,-0.0026761231258410215
1719786236.9467297,3249,1719786236,974633000,world,0.06563336360621008,0.40022135497252975,0.0680824019935744,-0.00023090517345746543,0.012470004627721208,0.0016736702692540524
1719786236.9567573,3250,1719786236,984519000,world,-0.07059499189221441,0.037907182119933935,-0.07580608862300942,-0.00581633948773817,0.0013455045722911823,-0.009252581957397893
1719786236.9668407,3251,1719786236,994766000,world,0.13126297942811505,-0.5112260681428005,0.24182820569429442,0.010041097385633744,0.0027748964143250233,0.009168551562904312
1719786236.9767404,3252,1719786237,4209000,world,-0.10572005643805227,-0.17252334045592121,-0.2337815164268897,-0.002834988425288818,-0.01960222786183952,-0.0032275425889093513
1719786236.9870844,3253,1719786237,14527000,world,0.013067209247985545,0.27857601369696283,-0.21735623077390187,-0.004151741551236962,0.012440941034819351,0.002092837899209439
1719786236.9970443,3254,1719786237,24420000,world,0.03896854428475649,0.13222283526292955,0.28151521505287436,0.005417260330058405,-8.547665973997633e-05,-0.005871518537760456
1719786237.0068889,3255,1719786237,35239000,world,0.037156023982021225,0.06713838649030635,0.188962966206907,-0.0029583271009546745,0.007902720228333023,0.004996116700882624
1719786237.0169444,3256,1719786237,44869000,world,0.06746223800480067,0.13961894147040965,-0.2859426907439455,-0.001553194687175792,-0.0057810064482101495,-0.0010322132120912924
1719786237.0269625,3257,1719786237,54090000,world,-0.11876406938782225,-0.3203785676841875,-0.0852325505612539,0.0013243170528389272,-0.00504922008253205,-0.0003424611082869856
1719786237.036991,3258,1719786237,65139000,world,-0.1404528446524722,-0.08929871617935348,0.23347114302990635,-0.004032740305478137,-0.006904079837450656,0.009031051854303121
1719786237.0470505,3259,1719786237,74562000,world,0.23583094054480114,0.2337823571640918,-0.04151867789847774,0.0038670596619675775,0.01664958337881877,-0.010840392921118823
1719786237.0568411,3260,1719786237,85036000,world,0.07721624640133484,0.28484495002922827,-0.28824423516204956,0.0038875118895701426,-0.001880344444971009,5.839309939013934e-05
1719786237.0672634,3261,1719786237,95291000,world,-0.19296675592528345,-0.14852949268506777,0.19144975048679402,-0.008880886594608823,0.007962436292513232,7.523380183655997e-06
1719786237.077011,3262,1719786237,103893000,world,-0.03545286500816758,-0.25717473055353324,0.2543946470609515,0.0020614575929778552,-0.01980725785927617,0.003306670457491316
1719786237.086748,3263,1719786237,115473000,world,0.15310812690128017,-0.16080049258127005,-0.35031378589372997,0.006921464742388455,-0.006734936858496053,0.004756382551351886
1719786237.0966578,3264,1719786237,124442000,world,0.08987422431605552,0.2738653051448381,0.0015731778954530817,-0.0027014564122488185,0.009483732514863712,-0.004770972093625268
1719786237.1068504,3265,1719786237,134137000,world,-0.1764011584137748,0.04449348046220436,0.10422789937236665,0.005207935110104616,0.002928649000944941,-0.007454184045090279
1719786237.117006,3266,1719786237,145565000,world,-0.07285087499031562,0.09217044101950123,0.1720725803192047,-0.009039179110546098,0.007806486988984973,0.004887073129285121
1719786237.1265666,3267,1719786237,154207000,world,0.21857293647009612,-0.011927794127952751,-0.019317661745510417,0.006506770382154328,0.008274701369241268,-0.0010126568437948157
1719786237.136805,3268,1719786237,165131000,world,-0.10537406692545659,-0.28148118113913156,-0.35935619475929714,-0.008238714241363002,-0.026131048864703566,0.00712337651470601
1719786237.14677,3269,1719786237,174703000,world,-0.026910990400530466,-0.3986749701279102,0.11646324678732389,0.001730869031772866,0.0004434265009635634,-0.002591690405846987
1719786237.1569147,3270,1719786237,184120000,world,0.050479667965674935,0.6014739027415672,0.0908690861337047,0.006015150982897427,0.016229130018380524,0.0029242821769771906
1719786237.1665204,3271,1719786237,195946000,world,-0.07824499501207782,0.2634433139059311,0.17442379242865735,-0.0032463821654765274,0.014142497305473675,-0.009292493599743589
1719786237.1765974,3272,1719786237,204319000,world,-0.11901656506552172,-0.4173512206717689,0.3177212552896158,0.0006676490141102501,-0.011462984211717228,0.001212315128141227
1719786237.186624,3273,1719786237,215397000,world,0.27069993925987745,-0.010995714598838191,-0.5758155245599861,-0.00011970411532939021,-0.0073868237229481465,0.0052317032732129435
1719786237.1966767,3274,1719786237,224809000,world,-0.1596790571634088,-0.0703307561300548,-0.23676482830525813,0.00251660646218217,-0.009978167194366757,-0.001913766820053811
1719786237.206719,3275,1719786237,234144000,world,0.04813305054973682,0.00215885125776083,0.47287949582724975,-0.011221353059621558,0.0011140094560019049,-0.0029069342512654814
1719786237.2166257,3276,1719786237,245920000,world,0.14400441386008822,0.2959457887752315,0.09951395615021008,0.01387608029170511,0.011395855135862195,0.004212277535714762
1719786237.2265725,3277,1719786237,254307000,world,-0.09556715260039539,0.41777970882117543,-0.5470362605758394,-0.0031273424549153653,0.00905276039729289,-0.0007711399670885523
1719786237.2367566,3278,1719786237,265049000,world,-0.11136778730769237,-0.5979695648750116,0.1126678301757722,-0.005757730987410211,-0.009656008371423766,-0.0032606314468351747
1719786237.2465975,3279,1719786237,274916000,world,0.04684770779306291,-0.2975652644798821,0.23786765519229203,0.005407921677011346,-0.01706556540881569,0.002902450761723968
1719786237.257038,3280,1719786237,284290000,world,-0.013453190459422615,-0.07046690912559939,-0.05740251354136028,-0.005950858025116245,0.010932683671829981,0.004470981735116516
1719786237.2665348,3281,1719786237,298248000,world,-0.021872024014157887,0.5259833030746286,0.14011548564563103,0.0067473074297096204,0.014660770905155975,-0.0046784499433669205
1719786237.276722,3282,1719786237,308599000,world,0.10089233664967168,0.1394716625391368,0.1676897606622818,-0.0019149697893672427,-0.004880009132298925,1.6441518604396966e-05
1719786237.286553,3283,1719786237,316732000,world,-0.03083409450432839,-0.1634065742073254,-0.41083420187354447,-0.0016308534767492625,-0.004091230268298285,-0.0014228965376513218
1719786237.2969844,3284,1719786237,325676000,world,0.04641217462797442,-0.11608918138561464,-0.05039614888763255,0.004068246755491465,-0.0004667755822493664,-0.003952467199148019
1719786237.306875,3285,1719786237,334342000,world,-0.10465638988765846,-0.2317522187600396,0.019603975216497815,-0.010737427351531888,-0.009718742488506267,0.013095138545153621
1719786237.3167148,3286,1719786237,344360000,world,-0.07895153625536722,-0.1021349257412929,0.2882848834720453,0.014136655422619637,0.0046312702948139335,-0.007555594859399872
1719786237.3266382,3287,1719786237,355212000,world,0.22584060258346028,0.5145523613969694,0.053460523916359914,-0.008282859667750947,0.0069006642297708585,-0.001700555650044184
1719786237.3365514,3288,1719786237,364312000,world,-0.07935627754918073,0.12142563068140433,-0.16252670374694578,0.003477629465833549,0.01017428448001559,-0.0062542096054537056
1719786237.346593,3289,1719786237,374405000,world,-0.028622685790402613,-0.37957464797511165,0.010533536551060596,-0.004324867258699903,-0.02021419876252576,0.010602771065251634
1719786237.356508,3290,1719786237,384349000,world,-0.05140761083932688,0.16654022878759278,-0.18033618205542945,0.00010859955802387366,0.005375032272898246,0.0013048876016418048
1719786237.3666646,3291,1719786237,394973000,world,0.004799410215916566,-0.2666883428736888,-0.08516603338781792,-0.00043531004398553495,-0.005958266463457288,-0.0046012738439220645
1719786237.3767169,3292,1719786237,404344000,world,-0.012968048990202874,0.06097411206162917,0.24314177454798358,0.006752816673490517,0.008880701281204948,4.570732595566485e-05
1719786237.3865478,3293,1719786237,414445000,world,0.1526516253402832,0.20423690697546348,0.46548223610998196,-0.004363000599264327,0.009557791699835292,-0.004005180488275687
1719786237.3967314,3294,1719786237,424371000,world,-0.08046661993610371,0.25352267197575884,-0.8317757294612482,-0.001997051862520176,-0.004613740414496667,0.0037659488831231678
1719786237.406568,3295,1719786237,434661000,world,-0.07261025171345636,-0.33986515446615684,0.09078530716577493,0.003970507391488243,-0.008798882832803289,0.002875370110824084
1719786237.4174664,3296,1719786237,445104000,world,0.005422509308239398,-0.3781091268928449,0.43158103938734094,-0.0045316234579597945,-0.003034675836852093,0.0023023101245106628
1719786237.4175463,3297,1719786237,453967000,world,0.04036484097635906,0.2578944857090093,-0.20190996685043316,0.005639377779062716,0.002080122870890464,-0.0037597834219779444
1719786237.437133,3298,1719786237,465276000,world,0.08590632244676044,0.3406185272392115,0.10447238127403446,0.001176150541356253,0.011788691123361221,-0.004320078552762301
1719786237.4465353,3299,1719786237,474507000,world,-0.1210717806543471,-0.1801023328185103,0.23139258870180646,-0.010632031428293106,-0.007989645925776617,0.0034426326906380573
1719786237.456548,3300,1719786237,485019000,world,0.07557995193252509,0.03485519984858243,-0.3530916813129781,0.0030552953348869467,-0.0001966292792774426,0.0013514132017849187
1719786237.4667442,3301,1719786237,495186000,world,-0.05050228411462854,-0.12988551469916843,-0.30826867628869214,0.009382183323381296,-0.005963956183004932,0.00029551245180962416
1719786237.4771602,3302,1719786237,503967000,world,0.004007927167926084,-0.2685534542967716,0.5319608540024778,-0.008732371856454056,0.0013645063835672547,-0.006773358811950993
1719786237.4866407,3303,1719786237,514723000,world,0.06743666636666035,0.352276941057994,0.1009630808618267,0.007088638667348128,0.0026194826550548916,0.007220174549185174
1719786237.496641,3304,1719786237,528644000,world,0.02285977204863343,0.3998191194809486,-0.5577415825350207,-0.0011656541410806432,0.008785212588694339,-0.0047556203114669645
1719786237.506597,3305,1719786237,538008000,world,-0.02470629650197509,-0.1327437119003072,0.29807934056741425,-0.0036311170501675703,-0.0038578340966223066,0.0017678526545376405
1719786237.5166771,3306,1719786237,545927000,world,-0.01988323206969511,-0.6825422140432913,0.36174165938096525,0.0022463954252274934,-0.006434767022290891,0.0025487140904427476
1719786237.526611,3307,1719786237,553958000,world,-0.041202532186090934,0.2541039735959316,-0.5257908408881629,-0.009317219368993922,-0.004106607045849614,0.00123995549568079
1719786237.536532,3308,1719786237,566159000,world,0.15126238602114483,0.31424442812344466,0.05968564234293261,0.009145067935787688,0.009659598143193492,-0.0027790365934965634
1719786237.5466974,3309,1719786237,574763000,world,-0.1374800037901025,-0.1311944908488627,0.14814277434022083,-0.0049004981935333956,-0.005863724818257751,-0.005236978463064941
1719786237.5565634,3310,1719786237,584024000,world,-0.0787875374763658,0.036714367428469785,-0.28748472514605883,0.01422433164598325,0.015171166902113025,0.008704328116249535
1719786237.5666518,3311,1719786237,595974000,world,0.06586029381416836,0.1054160070323995,-0.05890938924640876,-0.013204178162128682,-0.007032093981918651,-0.004976351460408953
1719786237.576472,3312,1719786237,604196000,world,0.008856209006147253,-0.5291624406789097,0.49293955623752606,0.0011464925747906012,-0.012125899332138987,0.0016594759945721255
1719786237.5865355,3313,1719786237,614562000,world,-0.050862415696961705,0.030372032657766113,0.028171297253576366,-7.539275184700555e-05,-0.007416758027699003,0.004155786970860541
1719786237.5966568,3314,1719786237,624770000,world,0.14350182362399266,0.5008302542219845,-0.48281923684390105,-0.0009172687496699697,0.02098204185379356,-0.004567932631071759
1719786237.606512,3315,1719786237,634360000,world,-0.12142061278197502,-0.08926643167983528,0.1142167691994822,0.004661835475887899,0.003495418185189582,-0.00194292802021051
1719786237.6167984,3316,1719786237,646020000,world,-0.05371303901213764,-0.12206206406517595,0.39607826763793375,-0.010984711672268166,-0.014765073080369373,0.0020767711777628537
1719786237.6265802,3317,1719786237,654103000,world,0.025512626580237452,-0.036143428747692496,-0.2699943716893971,0.013345920046469058,0.008404869377625962,0.0006502738479536173
1719786237.6365805,3318,1719786237,664742000,world,0.0725250389921328,0.10442227184936925,-0.38501848178357223,-0.00101672056697428,-0.006662628903384805,-0.0007783409861643305
1719786237.6466012,3319,1719786237,674927000,world,0.008207725668007981,-0.2582844163234732,0.5519354453956127,-0.0027261983188556394,0.0036224182227465344,0.0015656000470335753
1719786237.656546,3320,1719786237,684196000,world,0.08001966710580177,0.2470645502472557,-0.04089212100044648,-0.0008283137804457009,0.002953569543228896,-0.005958386865837839
1719786237.6666207,3321,1719786237,694804000,world,-0.12509763686718856,0.14058644105308105,0.062154910613065883,-0.0010104176846859436,0.0011699321378691265,0.007431447698747293
1719786237.6766322,3322,1719786237,705686000,world,-0.020274826022514958,0.12405182962860195,0.06676365296609532,2.9074859626986618e-05,0.0027153055274620652,-0.007474930109627975
1719786237.6866307,3323,1719786237,714824000,world,0.015021892805222592,-0.5392844277674058,-0.3630797740233893,0.007874300162253706,-0.005285536872842588,0.009719585958625866
1719786237.6965616,3324,1719786237,724748000,world,0.03616978125009496,-0.017111627648169758,-0.3754599245658907,-0.008787999377271776,-0.006239458279228656,-0.005210696942923156
1719786237.706616,3325,1719786237,734987000,world,0.1739654950050351,0.3387967480827925,0.2285360486681265,0.0012051256716989608,-0.0007513830153124137,-0.0003487487579036127
1719786237.7165258,3326,1719786237,749060000,world,-0.3014400209755408,-0.0017714799094292744,0.5307415406924365,-0.005270120689019693,0.006426641080063518,-0.002073399701877779
1719786237.7265484,3327,1719786237,758574000,world,-0.018483410735292694,0.015144134486444472,-0.05677512725510425,0.006003314037069168,0.0017856503311662808,0.0073038196137448445
1719786237.7365804,3328,1719786237,766633000,world,0.18937677408903397,-0.060857072738951246,-0.34910366205231913,-0.00011506019381885529,-0.0009519190906735005,-0.010954160143794394
1719786237.746717,3329,1719786237,775194000,world,-0.04084861741304735,-0.3625641267279711,0.010567501861624695,-0.004400321551452923,-0.0034687911796926272,0.012539271293940338
1719786237.756557,3330,1719786237,784373000,world,-0.06416917599505467,0.25540122990275194,0.012518604978473125,0.007544393871804938,-0.005866851970645345,-0.006411113475750629
1719786237.76678,3331,1719786237,795181000,world,0.0642901213554481,0.4764750680386065,-0.08193688103536045,-0.00362401405288012,0.01177215617061477,0.0027656995140522013
1719786237.776541,3332,1719786237,804694000,world,0.04789844783470443,-0.23633028332303851,0.33323383513167437,0.0014221814349240228,0.0018646669221714018,-0.007947405293250307
1719786237.7865186,3333,1719786237,814561000,world,5.0092578973703894e-05,-0.42044814570374456,0.16128362464506996,-0.0069006771736957444,-0.003791586366354477,0.004671534841318361
1719786237.7965143,3334,1719786237,824303000,world,-0.19678234243425408,0.03795545995055605,-0.6549159440707997,0.006814914626084842,-0.006073948437043723,0.0005736583531755536
1719786237.8066056,3335,1719786237,834845000,world,0.21893959483598735,0.24705268417024584,0.23470558735139146,-0.0034573054346175424,-0.004461483586293058,0.0018314492148332935
1719786237.8165977,3336,1719786237,845270000,world,-0.040710482482886334,-0.01253835252734703,0.4959937483065002,0.005283891039021934,0.004051532107618586,-0.0042371687438757626
1719786237.8265405,3337,1719786237,854274000,world,0.004436568858956491,0.28688553891376145,-0.3745677082359067,-0.005268239388624975,0.0052552861035038805,0.0037056365363107354
1719786237.836509,3338,1719786237,864635000,world,-0.1223795715210585,-0.06996650153245909,-0.036977734070020585,0.0031404755650611274,0.01638727496774529,-0.0028490544635896204
1719786237.8465238,3339,1719786237,874487000,world,0.12850936013553138,-0.444343778975842,0.194555744373881,-0.0003802723647135679,-0.021606065038240085,0.0007850858721682321
1719786237.856574,3340,1719786237,884701000,world,-0.08231676424053092,-0.1374308763080201,-0.20834009453490898,0.0021390736799323383,-0.006257032202511706,0.002455884455102643
1719786237.8667462,3341,1719786237,894761000,world,0.10658425320553278,0.30835167455611767,-0.12914550377052247,0.003798083441901359,0.00016669378125362024,-0.0008222886981479524
1719786237.876483,3342,1719786237,908416000,world,-0.19961336166662846,0.35252683591613376,-0.0341167688627797,-0.009493507382723552,0.024157065579847332,-0.001786456250263318
1719786237.8865416,3343,1719786237,917987000,world,0.2095597750706446,-0.33053048336562085,0.1998349656687215,-0.0009539347809899837,-0.009979576933693987,-0.001158117868609844
1719786237.8965454,3344,1719786237,925669000,world,-0.1886333934564277,0.07075107836929106,0.1714437111424716,0.006180376340972221,-0.00457011714995328,0.0031043540621358595
1719786237.9065533,3345,1719786237,934899000,world,0.11302626578668651,-0.12453127857581237,-0.18935935375552493,0.006991472682295896,0.004378864238836829,-0.0002443437396628444
1719786237.916618,3346,1719786237,945405000,world,0.13659425449397133,-0.05000545510114307,0.09617934848077381,-0.014527843098752272,-0.016072241063051773,-0.0034451664894069286
1719786237.9265485,3347,1719786237,954702000,world,-0.2935904078205098,-0.08485585620610081,-0.19894174760642924,0.005384817606573701,0.007967948691849443,0.008043606730268776
1719786237.9367406,3348,1719786237,965082000,world,0.21682679846701802,0.32342913099947523,0.03246845690418887,0.0006629956389169515,0.019641358381425455,-0.002407779742774257
1719786237.9466314,3349,1719786237,974433000,world,0.008465033594085014,0.040364037359186256,0.2511178537001335,-0.006771074322535843,-0.013498961697751954,-0.010006093407603842
1719786237.95654,3350,1719786237,984120000,world,-0.14749931494417723,-0.028910374809676398,-0.02724203074150333,0.011206910900870405,-0.005344738032299783,0.005876503117891153
1719786237.9666436,3351,1719786237,995538000,world,0.08536592895680428,-0.2142668920712687,-0.4338309927312545,0.00040848426823330414,0.004282453048809412,0.0045415674981034715
1719786237.9765842,3352,1719786238,4258000,world,0.06097248929748389,-0.11109292563427076,0.3172072193102782,-0.011099324296795488,-0.005699897999616181,0.00019484704944469977
1719786237.9866023,3353,1719786238,14535000,world,-0.09053783779577884,0.12164948385740004,0.3853726694355575,0.010621140397566294,0.008690939907930148,-0.008797061756670008
1719786237.9967146,3354,1719786238,25245000,world,-0.05855241413055268,0.17046105406981482,-0.3906343817450253,-0.006504114635606147,-0.0059899485034547485,0.009509772810531156
1719786238.0066543,3355,1719786238,34063000,world,0.041364092235873784,0.297008131566745,-0.0614473507187796,0.0018590979484764559,0.007513865970785035,-0.01208349409585108
1719786238.0166068,3356,1719786238,45896000,world,0.08440906374751478,-0.56884101712118,0.09170651805362473,-0.0002467689550254866,-0.008304253539010263,0.010768209053419906
1719786238.0265954,3357,1719786238,54752000,world,-0.11985312324824804,-0.12129135671168356,-0.3173270620784874,-0.0010677722432986916,-0.00273145352138106,-0.00012670334716631963
1719786238.0367274,3358,1719786238,64610000,world,0.07230392645496408,0.14710872917378381,0.07705134350000087,-0.0011461467298990496,0.008110687047449253,-0.0022534639590215733
1719786238.046585,3359,1719786238,74948000,world,-0.060498107261608425,0.2715517547557944,0.5302758798084173,0.0008264801834647658,-0.0018224852750894146,-0.001516996593973157
1719786238.0565479,3360,1719786238,84244000,world,0.0574511899742447,-0.2840874868725862,-0.11211091953816643,0.00607716326344718,0.005931454573144782,0.0033819201183560303
1719786238.0666413,3361,1719786238,94547000,world,-0.11711634582578512,0.28447337627302005,-0.4253097574816178,-0.00908983501882075,-0.005302562043914998,-0.010112574598167492
1719786238.0769508,3362,1719786238,108581000,world,0.18001690906821466,-0.3706728928531966,0.1386061089209134,0.00408330585469231,-0.006931711013123527,0.00923274679877315
1719786238.0867162,3363,1719786238,116415000,world,-0.04238610177509372,0.20380080644644138,-0.014028499288332164,-0.0005430643401309234,-0.001234634667066408,-0.001212294322384848
1719786238.09656,3364,1719786238,124883000,world,-0.054784793501738704,0.18409093567095525,0.31333896447272025,0.0013943114220071227,0.008407102470410347,-0.00012832472929039714
1719786238.1066077,3365,1719786238,134400000,world,0.0993668369941858,0.08837678383777359,0.06361269732108044,-0.0008188490416291441,0.009236838327149582,-0.001256307414505274
1719786238.116504,3366,1719786238,145102000,world,0.06736477764057724,-0.33480915648365084,-0.36322027182983385,0.0016226880927548068,-0.007933870357058776,-0.0006243620417560671
1719786238.1276417,3367,1719786238,155029000,world,-0.1108073077116245,-0.044048418539333056,-0.025013368742943243,0.000419746131880163,-0.008965947742985255,0.0013383171303210319
1719786238.1367307,3368,1719786238,164399000,world,-0.14782105225208397,0.19527057729451514,-0.04456619651566074,-0.0004353146057774811,-0.001085087125088809,0.0028690275257490455
1719786238.146567,3369,1719786238,174896000,world,0.09212860164087289,-0.02264754036307437,0.33551900424172443,0.001168890320910712,0.011767821433531295,-0.0003059175508990519
1719786238.1565747,3370,1719786238,184224000,world,0.0568361316233279,-0.04506501598111612,0.08764579917969195,-0.0010011580616827134,-0.003972033571860587,0.0008082084929370682
1719786238.1666944,3371,1719786238,194869000,world,-0.1098892950723851,0.17594335668169592,-0.44585526146612153,-0.0026369130398627557,0.008979644066251246,-0.005970196079346137
1719786238.1766596,3372,1719786238,204309000,world,0.15825756619847198,-0.22346185472255087,0.049849068984864076,-0.0022748435894825035,-0.009353565457474016,0.00805448822300464
1719786238.1865475,3373,1719786238,214764000,world,-0.0747390011168747,-0.003992140407138578,0.021043980096557835,0.0038927600506095433,-0.005139552327932721,-0.006418092811358652
1719786238.1966693,3374,1719786238,224336000,world,0.0269857147827679,0.14554985681369814,-0.17617278898568456,0.0012406332017471846,-0.0004865752905534576,-0.0010733033987118312
1719786238.206649,3375,1719786238,235070000,world,-0.03986149219148416,-0.1579378599436687,0.3250874208809984,-0.008646392592574445,0.014347838568718057,0.0035808356378993597
1719786238.2165241,3376,1719786238,248568000,world,-0.07422741619134143,0.025543886026380136,0.1617257906799674,0.015348466460742198,-0.003744566644922862,-0.0027682631345338684
1719786238.2265527,3377,1719786238,257495000,world,0.14794051621525028,0.21928944272886497,-0.14358236755912523,-0.017297950886123317,-0.008367073600844894,0.0039292499830755325
1719786238.2365897,3378,1719786238,265492000,world,0.12280944611031686,0.0309805666143248,-0.1528981297388432,0.02095277289057249,0.003278584736037003,-0.005654278603446797
1719786238.2465944,3379,1719786238,274386000,world,-0.15932702095877715,-0.1812979147008953,0.11755074864339132,-0.012663145902941443,-0.0056391271919950916,0.004246269071511521
1719786238.2567165,3380,1719786238,284113000,world,-0.157821342852138,-0.25868036895415614,-0.21503061447464278,-0.007086554935834808,0.006656517775580322,0.0014992878545438738
1719786238.2665663,3381,1719786238,295001000,world,0.09224036004784608,0.07755659376051938,0.09600803368425836,0.009782473779616668,-0.002856470212264453,-0.0049985494683823725
1719786238.2765868,3382,1719786238,304180000,world,0.17656173235902628,0.17389824934044285,0.370144701104802,-0.0005101198230851793,0.00030667609969625345,0.002930267036225042
1719786238.2865708,3383,1719786238,314806000,world,0.008355374325752507,0.31965602832473294,-0.2705212444195637,-0.0009109007815403293,0.006081658176067868,-0.0030635255125558308
1719786238.2964914,3384,1719786238,329020000,world,-0.21075855634489216,-0.028329913859259648,-0.2865882199865055,0.004017859514545085,7.46831457020575e-05,0.0026493030164961053
1719786238.3065047,3385,1719786238,339374000,world,0.0013070175519658278,-0.5870211562419847,0.3246805089077154,-0.005995711220272849,-0.009586117512096832,-0.00291910578835037
1719786238.3165321,3386,1719786238,346659000,world,0.06506422111307586,-0.1511823311695082,0.15074632845557545,-0.005044273691906569,0.003474155670176029,0.010092345306118881
1719786238.3264494,3387,1719786238,355351000,world,0.02477645527410033,0.5862472683015874,-0.21235243111039637,0.005451240082899655,-0.0009597758040368145,-0.009430819180822798
1719786238.3365843,3388,1719786238,366168000,world,0.022547819744644926,0.32277492175269984,-0.12009097221765686,0.010916668980058046,0.010322368322925999,-0.001849170944869762
1719786238.3466327,3389,1719786238,374614000,world,-0.07252248004796513,-0.529294124871349,0.12227553286947579,-0.012486021529419557,-0.006300401124083161,0.007932038439493477
1719786238.356558,3390,1719786238,384312000,world,-0.09103614746486244,-0.5041715227172006,-0.2306194501244807,0.00041973063047277956,-0.016032985172176332,-0.002777424235657515
1719786238.3667662,3391,1719786238,395978000,world,0.14096678213171288,0.26676923565949195,-0.08800331393082894,-0.009627075929628038,0.013998022736673218,-0.00590406600925621
1719786238.3764997,3392,1719786238,404526000,world,-0.12071146242131903,0.5498960698124833,0.5986085653308937,0.006934633276987332,0.008471550845600447,0.0031062769699938086
1719786238.3865256,3393,1719786238,414473000,world,0.18960376816146152,0.12849390950142592,0.04067408994112842,0.02283686767664999,-0.002602688179008768,0.0048923857492456264
1719786238.3965042,3394,1719786238,425210000,world,-0.018410927871137517,-0.3480765784580342,-0.3652284485575197,-0.019601656802548557,-0.007083483205337932,-0.00109763698505228
1719786238.4065268,3395,1719786238,434404000,world,-0.030159463739742876,-0.0970597687821595,0.050490005172043606,0.0036658511795298523,0.006319474491722605,-0.006578236253896815
1719786238.4166048,3396,1719786238,445418000,world,-0.06613768759322625,-0.09223497470234321,0.003722521770832543,-0.004014710057627661,-0.014512845339824856,0.010678100905925095
1719786238.4266217,3397,1719786238,454355000,world,0.11850687642755986,0.1559726283018037,-0.20515815768340495,0.0059763364161768045,0.00996512185109735,-0.00575848115684967
1719786238.436628,3398,1719786238,464183000,world,-0.011510265265357589,0.43165381855336804,0.10562438756384074,0.0025316473184991434,0.006543033685810196,-0.0032321324292860667
1719786238.446819,3399,1719786238,475000000,world,0.024404791858501085,-0.39133175401495635,0.386228235192132,-0.009176224774725869,-0.00785894431395764,-0.0002674928966010658
1719786238.4565792,3400,1719786238,484373000,world,-0.22174776865391266,-0.30793831957920403,-0.10866208542820166,-0.00031862749980680525,8.476882786464644e-05,0.004589452885349036
1719786238.4668365,3401,1719786238,494792000,world,0.1339475265016432,0.46339100445269565,-0.27766484793578794,-0.00313308570983688,-0.007418582436898726,-0.003487813029370807
1719786238.4766684,3402,1719786238,505361000,world,-0.051319104357183676,0.07018605246544851,0.12682472357444796,0.011278208486682484,0.01174621723677008,0.0036232340009628174
1719786238.486618,3403,1719786238,514670000,world,0.062470276063208985,-0.05191654032676851,-0.05590876546751611,0.00704182755253739,0.0033347240975655714,-0.0005742292338188679
1719786238.4964976,3404,1719786238,524489000,world,-0.0633878763345308,-0.3115341303705499,0.09116124025931871,-0.020185396129671216,-0.009484049625596208,0.0006980399277848402
1719786238.5065043,3405,1719786238,534670000,world,-0.08859451293030673,-0.3467659195965922,-0.2999398376318796,0.009259354210969323,0.0033271313490970604,-0.004604539720404524
1719786238.5165505,3406,1719786238,545465000,world,0.3133985605829892,0.2699617643631136,0.39686390944648764,-0.005923123550593777,-0.002491025444234421,0.006557109528390606
1719786238.5265734,3407,1719786238,555115000,world,-0.1349917211346252,0.19992556219650126,-0.24822170266447507,-0.0010998690316498633,-0.009662759296136681,-0.001141015394630463
1719786238.5365167,3408,1719786238,564224000,world,-0.14988443560959297,0.1736033623922495,-0.17730219307149353,0.009110966422734552,0.019340893707343768,-0.0055852890913126365
1719786238.5465877,3409,1719786238,574402000,world,-0.08130147783447228,-0.3797943309136187,0.2741316864632304,-0.007886917265017645,-0.0064592829877642985,0.006251882276309615
1719786238.5565295,3410,1719786238,584362000,world,0.11788131771162114,0.13085914014832056,0.0640698279869012,0.0017003969396715247,-0.003938726305222506,-0.008565569577552473
